UserID,ID,rating
1840,300247,5
1840,300212,5
1840,300293,4
1840,300016,2
1840,300214,1
1840,300291,5
1840,300036,3
1841,300070,3
1841,300000,3
1841,300046,4
1841,300243,3
1841,300235,1
1841,300222,3
1841,300207,3
1841,300198,1
1842,300048,1
1842,300057,1
1842,300267,2
1842,300160,1
1842,300168,5
1842,300222,5
1842,300298,5
1842,300318,5
1843,300163,4
1843,300048,2
1843,300134,1
1843,300314,5
1843,300217,3
1843,300250,3
1843,300044,3
1843,300091,4
1843,300215,3
1843,300200,1
1844,300175,3
1844,300158,3
1844,300229,1
1844,300147,1
1844,300314,1
1844,300083,2
1844,300293,1
1844,300110,5
1845,300018,3
1845,300030,1
1845,300266,3
1845,300031,3
1845,300078,1
1845,300260,1
1845,300051,1
1845,300021,2
1845,300165,1
1845,300108,5
1846,300186,5
1846,300181,5
1846,300317,5
1846,300221,4
1846,300036,2
1846,300097,1
1846,300012,5
1846,300289,3
1847,300249,4
1847,300035,4
1847,300089,5
1847,300262,4
1847,300033,5
1847,300017,4
1847,300122,3
1847,300003,5
1847,300049,4
1847,300060,4
1848,300057,5
1848,300312,4
1848,300126,4
1848,300062,5
1848,300217,4
1848,300228,4
1848,300169,4
1848,300037,5
1849,300091,4
1849,300102,5
1849,300240,4
1849,300075,3
1849,300144,5
1849,300084,5
1849,300158,4
1849,300246,5
1849,300095,5
1849,300066,4
1850,300167,5
1850,300015,5
1850,300304,5
1850,300000,5
1850,300126,5
1850,300303,5
1850,300240,5
1850,300201,5
1851,300054,5
1851,300069,5
1851,300151,5
1851,300135,5
1851,300085,4
1851,300324,4
1851,300125,3
1851,300093,4
1852,300064,3
1852,300139,2
1852,300251,2
1852,300107,4
1852,300323,2
1852,300011,5
1852,300306,4
1852,300087,5
1852,300289,5
1852,300029,4
1853,300149,5
1853,300003,5
1853,300260,5
1853,300085,5
1853,300115,5
1853,300250,5
1853,300097,5
1853,300174,5
1854,300221,5
1854,300245,5
1854,300030,5
1854,300121,5
1854,300150,1
1854,300178,2
1854,300213,1
1854,300283,5
1855,300044,3
1855,300142,1
1855,300218,3
1855,300320,3
1855,300015,1
1855,300319,1
1855,300200,1
1855,300290,2
1855,300283,1
1855,300148,5
1856,300094,5
1856,300163,5
1856,300173,5
1856,300098,4
1856,300274,2
1856,300148,1
1856,300086,5
1856,300311,3
1857,300082,4
1857,300156,5
1857,300256,4
1857,300095,4
1857,300060,5
1857,300024,5
1857,300099,5
1857,300201,5
1857,300084,5
1857,300108,3
1858,300231,3
1858,300277,5
1858,300208,1
1858,300111,2
1858,300318,5
1858,300120,1
1858,300248,4
1858,300276,3
1859,300165,3
1859,300255,3
1859,300298,5
1859,300226,3
1859,300095,3
1859,300013,4
1859,300091,3
1859,300190,4
1859,300008,2
1859,300295,3
1860,300201,5
1860,300086,2
1860,300090,2
1860,300199,1
1860,300051,3
1860,300180,1
1860,300233,1
1860,300183,5
1860,300307,2
1860,300065,4
1861,300173,1
1861,300206,4
1861,300073,5
1861,300322,5
1861,300100,3
1861,300114,2
1861,300152,1
1861,300307,1
1861,300175,5
1861,300223,3
1862,300066,1
1862,300050,1
1862,300008,3
1862,300094,2
1862,300265,4
1862,300195,3
1862,300305,3
1862,300130,3
1862,300177,4
1862,300055,4
1863,300242,3
1863,300077,5
1863,300239,4
1863,300189,4
1863,300017,4
1863,300260,5
1863,300324,3
1863,300217,2
1864,300279,5
1864,300138,4
1864,300010,5
1864,300230,1
1864,300014,5
1864,300320,4
1864,300013,3
1864,300238,4
1864,300135,1
1864,300276,1
1865,300041,3
1865,300317,4
1865,300206,1
1865,300290,4
1865,300222,3
1865,300113,5
1865,300240,5
1865,300013,1
1865,300116,5
1865,300033,5
1866,300020,5
1866,300268,5
1866,300245,5
1866,300310,5
1866,300125,5
1866,300171,3
1866,300028,5
1866,300170,3
1866,300037,3
1866,300159,3
1867,300187,3
1867,300006,3
1867,300080,2
1867,300011,3
1867,300098,3
1867,300240,4
1867,300062,3
1867,300031,4
1868,300058,3
1868,300286,1
1868,300180,5
1868,300204,3
1868,300006,3
1868,300149,1
1868,300229,3
1868,300255,3
1868,300040,2
1868,300066,4
1869,300318,4
1869,300306,3
1869,300051,3
1869,300149,2
1869,300109,4
1869,300298,4
1869,300174,4
1869,300061,4
1869,300111,3
1869,300083,3
1870,300179,3
1870,300079,4
1870,300187,4
1870,300068,5
1870,300133,4
1870,300162,5
1870,300137,2
1870,300251,5
1870,300219,4
1870,300258,3
1871,300144,4
1871,300086,4
1871,300097,3
1871,300237,5
1871,300089,3
1871,300137,1
1871,300098,4
1871,300099,3
1872,300155,5
1872,300106,4
1872,300168,5
1872,300046,4
1872,300164,5
1872,300214,4
1872,300324,3
1872,300009,1
1873,300100,1
1873,300142,5
1873,300158,1
1873,300109,3
1873,300300,4
1873,300108,1
1873,300124,2
1873,300242,1
1874,300309,1
1874,300088,1
1874,300251,3
1874,300205,1
1874,300167,1
1874,300131,1
1874,300082,4
1874,300092,1
1874,300011,3
1874,300247,3
1875,300036,5
1875,300250,4
1875,300170,1
1875,300110,2
1875,300068,4
1875,300152,4
1875,300095,1
1875,300237,1
1876,300174,5
1876,300189,5
1876,300141,5
1876,300203,5
1876,300077,5
1876,300111,5
1876,300104,5
1876,300282,5
1876,300167,5
1876,300115,5
1877,300017,5
1877,300203,5
1877,300006,5
1877,300282,5
1877,300188,5
1877,300054,5
1877,300102,5
1877,300173,5
1878,300275,5
1878,300050,5
1878,300295,4
1878,300263,4
1878,300124,3
1878,300141,4
1878,300232,3
1878,300097,2
1878,300093,2
1878,300043,4
1879,300306,2
1879,300294,5
1879,300249,1
1879,300318,1
1879,300040,1
1879,300088,1
1879,300145,5
1879,300250,5
1880,300156,5
1880,300262,5
1880,300305,1
1880,300239,1
1880,300045,1
1880,300310,1
1880,300026,5
1880,300005,2
1880,300235,1
1880,300001,1
1881,300016,1
1881,300029,1
1881,300193,1
1881,300153,1
1881,300182,5
1881,300215,3
1881,300118,3
1881,300196,2
1881,300115,2
1881,300152,1
1882,300217,3
1882,300102,3
1882,300272,3
1882,300068,3
1882,300086,5
1882,300298,3
1882,300002,5
1882,300182,3
1882,300143,4
1882,300250,2
1883,300224,2
1883,300268,4
1883,300015,3
1883,300261,4
1883,300166,5
1883,300019,4
1883,300020,4
1883,300223,2
1883,300316,3
1883,300162,3
1884,300053,2
1884,300224,2
1884,300113,4
1884,300168,2
1884,300104,2
1884,300043,4
1884,300064,5
1884,300200,2
1885,300314,1
1885,300079,1
1885,300217,1
1885,300012,1
1885,300308,1
1885,300309,1
1885,300311,4
1885,300148,3
1885,300053,4
1885,300117,1
1886,300144,1
1886,300226,1
1886,300233,3
1886,300075,1
1886,300001,1
1886,300026,1
1886,300057,2
1886,300179,1
1887,300108,5
1887,300112,5
1887,300131,5
1887,300160,5
1887,300288,4
1887,300172,2
1887,300038,1
1887,300023,5
1888,300198,3
1888,300239,3
1888,300281,3
1888,300263,4
1888,300033,3
1888,300183,1
1888,300293,3
1888,300100,3
1888,300133,1
1888,300294,1
1889,300304,1
1889,300263,2
1889,300273,1
1889,300186,5
1889,300097,3
1889,300316,5
1889,300208,2
1889,300255,1
1889,300288,1
1889,300258,5
1890,300144,5
1890,300111,5
1890,300271,5
1890,300127,4
1890,300090,5
1890,300265,4
1890,300155,4
1890,300303,5
1891,300138,5
1891,300161,5
1891,300176,5
1891,300276,5
1891,300069,5
1891,300197,1
1891,300033,5
1891,300060,5
1891,300042,1
1891,300007,1
1892,300026,1
1892,300138,5
1892,300120,5
1892,300254,4
1892,300145,5
1892,300196,5
1892,300183,4
1892,300164,4
1893,300230,4
1893,300000,3
1893,300283,5
1893,300278,2
1893,300048,5
1893,300301,3
1893,300088,5
1893,300267,5
1894,300299,5
1894,300262,4
1894,300181,4
1894,300112,5
1894,300307,4
1894,300066,4
1894,300036,5
1894,300188,4
1895,300013,4
1895,300238,4
1895,300289,5
1895,300191,4
1895,300246,5
1895,300120,4
1895,300023,3
1895,300125,5
1895,300320,4
1895,300025,4
1896,300100,5
1896,300311,4
1896,300004,4
1896,300199,5
1896,300169,4
1896,300016,4
1896,300310,4
1896,300200,5
1896,300251,4
1896,300084,5
1897,300277,4
1897,300200,3
1897,300030,5
1897,300192,5
1897,300089,4
1897,300219,5
1897,300032,5
1897,300099,4
1897,300082,4
1897,300039,4
1898,300288,3
1898,300219,5
1898,300243,2
1898,300118,5
1898,300092,3
1898,300228,5
1898,300038,5
1898,300176,5
1898,300249,5
1898,300206,5
1899,300225,4
1899,300146,2
1899,300211,1
1899,300026,5
1899,300252,3
1899,300242,3
1899,300215,3
1899,300183,4
1899,300033,3
1899,300236,1
1900,300190,3
1900,300213,3
1900,300037,1
1900,300100,1
1900,300216,1
1900,300320,2
1900,300094,1
1900,300266,5
1900,300108,5
1900,300018,5
1901,300122,5
1901,300130,4
1901,300041,2
1901,300252,1
1901,300109,5
1901,300308,3
1901,300220,3
1901,300063,3
1902,300062,4
1902,300284,3
1902,300159,1
1902,300190,3
1902,300053,3
1902,300103,1
1902,300281,1
1902,300165,1
1903,300110,2
1903,300083,1
1903,300181,5
1903,300064,3
1903,300172,1
1903,300029,3
1903,300320,3
1903,300233,1
1903,300152,1
1903,300000,1
1904,300005,2
1904,300048,1
1904,300278,5
1904,300085,5
1904,300176,5
1904,300222,5
1904,300093,4
1904,300204,2
1904,300113,1
1904,300169,5
1905,300081,3
1905,300300,4
1905,300181,4
1905,300316,5
1905,300241,4
1905,300161,5
1905,300248,4
1905,300208,3
1906,300235,5
1906,300076,4
1906,300059,4
1906,300287,5
1906,300202,4
1906,300314,4
1906,300103,5
1906,300303,4
1907,300173,4
1907,300245,4
1907,300062,5
1907,300158,4
1907,300306,5
1907,300183,4
1907,300203,3
1907,300152,5
1908,300047,5
1908,300240,4
1908,300311,5
1908,300062,5
1908,300281,4
1908,300246,5
1908,300200,5
1908,300225,5
1909,300196,5
1909,300193,5
1909,300152,5
1909,300231,5
1909,300177,5
1909,300280,5
1909,300068,5
1909,300165,5
1910,300039,5
1910,300241,4
1910,300286,4
1910,300071,3
1910,300121,4
1910,300277,3
1910,300297,2
1910,300040,2
1910,300123,4
1910,300166,2
1911,300051,5
1911,300008,4
1911,300242,5
1911,300155,5
1911,300234,4
1911,300162,5
1911,300046,5
1911,300026,5
1911,300229,5
1911,300318,5
1912,300089,5
1912,300279,5
1912,300115,5
1912,300192,5
1912,300143,5
1912,300038,5
1912,300231,5
1912,300214,1
1913,300228,2
1913,300142,1
1913,300302,5
1913,300188,3
1913,300053,1
1913,300005,3
1913,300258,3
1913,300161,1
1913,300045,1
1913,300121,1
1914,300267,2
1914,300308,1
1914,300163,5
1914,300154,5
1914,300178,5
1914,300024,5
1914,300306,4
1914,300294,2
1914,300004,1
1914,300097,5
1915,300062,3
1915,300181,4
1915,300184,4
1915,300147,5
1915,300004,4
1915,300229,5
1915,300052,4
1915,300082,4
1916,300070,4
1916,300113,4
1916,300167,5
1916,300175,4
1916,300000,5
1916,300321,4
1916,300193,3
1916,300027,5
1916,300013,5
1916,300034,4
1917,300214,5
1917,300003,5
1917,300121,4
1917,300048,4
1917,300322,4
1917,300120,3
1917,300295,5
1917,300324,2
1918,300024,5
1918,300309,3
1918,300075,5
1918,300154,5
1918,300003,5
1918,300080,5
1918,300214,5
1918,300307,4
1918,300114,2
1918,300262,1
1919,300228,5
1919,300121,3
1919,300311,3
1919,300226,3
1919,300005,4
1919,300016,3
1919,300179,1
1919,300150,3
1919,300124,3
1919,300141,1
1920,300043,1
1920,300126,1
1920,300290,2
1920,300256,1
1920,300075,5
1920,300235,5
1920,300269,5
1920,300034,5
1920,300124,4
1920,300098,2
1921,300223,1
1921,300290,5
1921,300131,3
1921,300081,3
1921,300018,3
1921,300274,4
1921,300233,3
1921,300201,1
1921,300170,3
1921,300120,3
1922,300287,1
1922,300064,1
1922,300081,1
1922,300144,2
1922,300244,1
1922,300104,5
1922,300246,3
1922,300062,1
1922,300296,3
1922,300107,3
1923,300091,1
1923,300076,1
1923,300110,1
1923,300317,2
1923,300121,1
1923,300286,5
1923,300206,5
1923,300168,5
1923,300108,5
1923,300132,4
1924,300299,2
1924,300135,1
1924,300315,5
1924,300239,3
1924,300053,4
1924,300088,4
1924,300173,5
1924,300048,4
1925,300205,5
1925,300065,4
1925,300010,3
1925,300160,5
1925,300107,4
1925,300173,4
1925,300053,5
1925,300223,4
1926,300284,4
1926,300176,5
1926,300242,4
1926,300063,4
1926,300027,4
1926,300085,5
1926,300065,4
1926,300140,5
1926,300037,4
1926,300289,3
1927,300155,5
1927,300169,5
1927,300231,4
1927,300037,5
1927,300249,5
1927,300112,4
1927,300185,5
1927,300057,5
1928,300070,5
1928,300026,5
1928,300219,5
1928,300109,5
1928,300038,5
1928,300113,5
1928,300202,5
1928,300214,5
1929,300134,5
1929,300127,5
1929,300171,4
1929,300147,4
1929,300218,3
1929,300320,4
1929,300070,3
1929,300140,2
1929,300075,2
1929,300300,4
1930,300229,2
1930,300112,5
1930,300141,4
1930,300227,5
1930,300194,5
1930,300213,4
1930,300005,5
1930,300073,5
1931,300092,5
1931,300258,5
1931,300145,5
1931,300136,5
1931,300146,5
1931,300148,5
1931,300026,5
1931,300034,5
1932,300181,5
1932,300200,5
1932,300178,1
1932,300015,2
1932,300115,1
1932,300284,5
1932,300239,3
1932,300017,1
1933,300310,3
1933,300292,3
1933,300221,1
1933,300171,1
1933,300202,1
1933,300271,2
1933,300211,1
1933,300222,5
1933,300077,5
1933,300317,5
1934,300000,5
1934,300274,4
1934,300044,2
1934,300019,1
1934,300252,5
1934,300115,3
1934,300051,4
1934,300316,5
1934,300032,4
1934,300001,4
1935,300112,5
1935,300002,5
1935,300022,5
1935,300257,5
1935,300302,5
1935,300148,3
1935,300179,3
1935,300183,5
1935,300301,1
1935,300275,2
1936,300296,5
1936,300282,1
1936,300180,4
1936,300127,3
1936,300200,3
1936,300106,3
1936,300039,5
1936,300204,3
1936,300059,3
1936,300170,4
1937,300048,3
1937,300022,4
1937,300177,2
1937,300162,3
1937,300307,5
1937,300076,2
1937,300057,2
1937,300104,1
1938,300158,3
1938,300045,1
1938,300268,1
1938,300212,5
1938,300026,2
1938,300021,4
1938,300296,1
1938,300293,4
1938,300230,5
1938,300276,5
1939,300070,3
1939,300297,2
1939,300319,1
1939,300006,1
1939,300301,5
1939,300237,3
1939,300299,1
1939,300037,1
1940,300192,3
1940,300139,2
1940,300063,4
1940,300131,3
1940,300103,3
1940,300142,3
1940,300064,4
1940,300100,4
1941,300267,3
1941,300037,5
1941,300300,4
1941,300268,4
1941,300175,4
1941,300297,5
1941,300021,3
1941,300269,2
1942,300243,5
1942,300104,4
1942,300240,5
1942,300289,1
1942,300035,5
1942,300250,4
1942,300308,3
1942,300141,4
1943,300035,1
1943,300200,1
1943,300174,3
1943,300168,4
1943,300019,1
1943,300274,4
1943,300063,3
1943,300018,5
1943,300118,5
1943,300163,1
1944,300300,5
1944,300210,5
1944,300137,5
1944,300135,5
1944,300147,5
1944,300179,5
1944,300271,5
1944,300203,3
1945,300171,5
1945,300239,3
1945,300245,3
1945,300135,3
1945,300030,3
1945,300036,3
1945,300221,2
1945,300063,3
1946,300205,3
1946,300238,4
1946,300060,3
1946,300271,4
1946,300144,3
1946,300240,1
1946,300085,5
1946,300318,3
1946,300248,3
1946,300029,1
1947,300120,3
1947,300045,3
1947,300236,2
1947,300259,4
1947,300056,4
1947,300051,3
1947,300161,3
1947,300276,2
1948,300065,4
1948,300212,4
1948,300241,4
1948,300298,4
1948,300297,3
1948,300088,3
1948,300070,3
1948,300266,4
1949,300001,4
1949,300075,5
1949,300108,4
1949,300131,5
1949,300292,2
1949,300313,5
1949,300157,4
1949,300253,3
1950,300224,4
1950,300135,4
1950,300105,3
1950,300155,5
1950,300068,3
1950,300139,1
1950,300051,4
1950,300204,3
1951,300012,5
1951,300018,4
1951,300046,5
1951,300285,4
1951,300076,5
1951,300140,4
1951,300320,3
1951,300187,1
1951,300106,1
1951,300093,5
1952,300046,1
1952,300017,3
1952,300073,4
1952,300010,1
1952,300266,2
1952,300036,1
1952,300238,1
1952,300220,1
1953,300015,3
1953,300285,1
1953,300271,1
1953,300251,1
1953,300237,4
1953,300244,1
1953,300091,3
1953,300318,3
1954,300057,5
1954,300291,4
1954,300060,1
1954,300175,2
1954,300219,4
1954,300256,4
1954,300069,1
1954,300115,1
1955,300056,5
1955,300162,5
1955,300192,5
1955,300013,5
1955,300120,5
1955,300011,5
1955,300065,5
1955,300182,5
1955,300095,5
1955,300052,5
1956,300242,5
1956,300212,5
1956,300312,5
1956,300152,5
1956,300073,5
1956,300297,5
1956,300088,5
1956,300013,5
1957,300059,5
1957,300051,5
1957,300183,4
1957,300101,4
1957,300120,3
1957,300055,4
1957,300078,3
1957,300234,2
1957,300109,2
1957,300099,4
1958,300120,2
1958,300064,5
1958,300276,1
1958,300302,1
1958,300061,1
1958,300142,1
1958,300065,5
1958,300267,5
1959,300200,5
1959,300120,5
1959,300114,1
1959,300076,1
1959,300290,1
1959,300046,1
1959,300152,5
1959,300203,2
1959,300108,1
1959,300194,1
1960,300278,1
1960,300237,1
1960,300165,1
1960,300139,1
1960,300135,5
1960,300000,3
1960,300005,3
1960,300168,2
1960,300045,2
1960,300059,1
1961,300312,3
1961,300185,3
1961,300080,3
1961,300254,3
1961,300286,5
1961,300187,3
1961,300229,5
1961,300025,3
1962,300264,4
1962,300070,2
1962,300122,2
1962,300023,4
1962,300118,3
1962,300283,4
1962,300184,5
1962,300316,4
1963,300277,4
1963,300276,2
1963,300162,3
1963,300247,3
1963,300071,2
1963,300161,2
1963,300029,4
1963,300306,2
1963,300090,2
1963,300064,4
1964,300153,5
1964,300059,2
1964,300128,1
1964,300144,1
1964,300255,1
1964,300176,1
1964,300148,1
1964,300057,1
1965,300265,4
1965,300019,3
1965,300044,4
1965,300321,1
1965,300212,1
1965,300252,1
1965,300218,3
1965,300042,1
1965,300235,1
1965,300093,1
1966,300047,2
1966,300038,1
1966,300177,5
1966,300031,5
1966,300187,5
1966,300168,5
1966,300230,4
1966,300097,2
1966,300004,1
1966,300256,5
1967,300083,3
1967,300113,3
1967,300126,3
1967,300260,4
1967,300183,3
1967,300181,1
1967,300289,3
1967,300204,3
1968,300137,1
1968,300091,1
1968,300212,1
1968,300232,2
1968,300272,1
1968,300088,5
1968,300024,3
1968,300275,5
1968,300181,2
1968,300285,1
1969,300140,1
1969,300028,5
1969,300006,5
1969,300133,5
1969,300083,5
1969,300051,4
1969,300305,5
1969,300113,4
1970,300002,4
1970,300040,5
1970,300179,5
1970,300315,5
1970,300203,5
1970,300261,5
1970,300058,5
1970,300306,1
1971,300281,5
1971,300037,5
1971,300147,1
1971,300129,1
1971,300180,1
1971,300091,5
1971,300020,5
1971,300317,4
1971,300228,5
1971,300125,5
1972,300206,4
1972,300194,4
1972,300271,4
1972,300070,3
1972,300269,5
1972,300185,2
1972,300254,5
1972,300108,3
1973,300001,5
1973,300083,5
1973,300319,5
1973,300311,4
1973,300288,4
1973,300056,5
1973,300180,4
1973,300287,4
1973,300154,5
1973,300047,4
1974,300096,4
1974,300072,4
1974,300289,5
1974,300186,4
1974,300227,5
1974,300131,4
1974,300285,3
1974,300201,5
1974,300296,4
1974,300053,4
1975,300104,5
1975,300077,4
1975,300311,4
1975,300130,5
1975,300183,4
1975,300192,4
1975,300139,4
1975,300303,5
1975,300277,4
1975,300023,5
1976,300266,4
1976,300117,3
1976,300308,5
1976,300120,5
1976,300276,4
1976,300196,5
1976,300115,5
1976,300125,4
1976,300174,4
1976,300281,4
1977,300225,3
1977,300247,5
1977,300095,2
1977,300295,5
1977,300028,3
1977,300046,5
1977,300272,5
1977,300277,5
1978,300180,5
1978,300289,5
1978,300157,4
1978,300148,2
1978,300226,1
1978,300039,5
1978,300049,3
1978,300139,3
1978,300063,3
1978,300317,4
1979,300104,3
1979,300201,1
1979,300217,3
1979,300053,3
1979,300116,1
1979,300184,1
1979,300093,1
1979,300227,2
1980,300275,1
1980,300000,5
1980,300083,5
1980,300142,5
1980,300056,5
1980,300061,4
1980,300025,2
1980,300050,1
1981,300299,5
1981,300277,3
1981,300013,3
1981,300145,3
1981,300092,4
1981,300285,3
1981,300153,1
1981,300081,3
1982,300119,3
1982,300289,1
1982,300027,1
1982,300183,1
1982,300222,2
1982,300221,1
1982,300039,5
1982,300018,3
1982,300142,1
1982,300110,3
1983,300001,3
1983,300171,1
1983,300206,1
1983,300298,1
1983,300155,2
1983,300174,1
1983,300054,5
1983,300320,5
1984,300188,5
1984,300186,5
1984,300115,4
1984,300275,2
1984,300031,1
1984,300066,5
1984,300195,3
1984,300035,4
1984,300124,4
1984,300023,5
1985,300208,4
1985,300042,5
1985,300023,4
1985,300166,3
1985,300304,5
1985,300086,4
1985,300240,4
1985,300236,5
1985,300183,4
1985,300063,4
1986,300183,5
1986,300041,4
1986,300320,4
1986,300294,4
1986,300141,5
1986,300281,4
1986,300189,5
1986,300201,4
1987,300032,3
1987,300047,5
1987,300157,5
1987,300017,4
1987,300051,5
1987,300029,5
1987,300199,4
1987,300107,5
1988,300180,5
1988,300170,5
1988,300308,5
1988,300266,5
1988,300024,5
1988,300161,5
1988,300217,5
1988,300259,5
1989,300198,5
1989,300281,5
1989,300154,5
1989,300304,4
1989,300128,4
1989,300259,3
1989,300030,4
1989,300286,3
1990,300160,2
1990,300090,2
1990,300050,4
1990,300207,2
1990,300156,5
1990,300001,4
1990,300034,5
1990,300201,5
1991,300154,4
1991,300056,5
1991,300261,5
1991,300015,5
1991,300285,5
1991,300027,5
1991,300270,5
1991,300119,5
1992,300042,5
1992,300269,5
1992,300191,5
1992,300143,5
1992,300125,5
1992,300027,1
1992,300020,2
1992,300288,1
1993,300183,5
1993,300318,3
1993,300006,1
1993,300239,3
1993,300111,3
1993,300306,1
1993,300230,1
1993,300311,1
1993,300021,2
1993,300057,1
1994,300114,5
1994,300181,5
1994,300133,5
1994,300266,5
1994,300246,4
1994,300178,2
1994,300222,1
1994,300201,5
1994,300220,3
1994,300170,4
1995,300264,4
1995,300201,5
1995,300321,4
1995,300270,5
1995,300087,4
1995,300116,4
1995,300007,4
1995,300216,4
1995,300063,5
1995,300045,4
1996,300215,5
1996,300032,4
1996,300111,3
1996,300232,5
1996,300303,5
1996,300207,4
1996,300000,5
1996,300132,5
1997,300219,4
1997,300253,4
1997,300168,4
1997,300198,3
1997,300172,5
1997,300246,2
1997,300091,5
1997,300033,3
1997,300260,5
1997,300156,5
1998,300110,5
1998,300297,5
1998,300225,5
1998,300255,4
1998,300319,2
1998,300274,1
1998,300007,5
1998,300235,3
1999,300116,3
1999,300235,3
1999,300105,4
1999,300124,3
1999,300163,1
1999,300238,3
1999,300050,3
1999,300049,1
1999,300035,1
1999,300273,1
2000,300005,2
2000,300309,1
2000,300181,5
2000,300195,5
2000,300121,5
2000,300076,5
2000,300017,4
2000,300060,2
2000,300157,1
2000,300256,5
2001,300205,3
2001,300225,3
2001,300139,3
2001,300105,4
2001,300219,3
2001,300012,1
2001,300207,3
2001,300090,3
2002,300022,1
2002,300066,1
2002,300270,1
2002,300111,2
2002,300075,1
2002,300193,5
2002,300140,3
2002,300225,1
2003,300304,3
2003,300290,3
2003,300283,1
2003,300051,1
2003,300240,1
2003,300265,2
2003,300209,1
2003,300104,5
2004,300164,5
2004,300005,5
2004,300272,5
2004,300055,4
2004,300287,2
2004,300117,1
2004,300128,5
2004,300008,3
2005,300221,4
2005,300181,4
2005,300182,5
2005,300041,4
2005,300166,5
2005,300023,4
2005,300050,3
2005,300063,5
2006,300275,4
2006,300194,4
2006,300179,5
2006,300225,4
2006,300048,4
2006,300131,5
2006,300245,4
2006,300089,4
2006,300174,4
2006,300107,5
2007,300149,4
2007,300205,5
2007,300163,4
2007,300009,3
2007,300094,5
2007,300195,5
2007,300019,4
2007,300240,5
2008,300214,5
2008,300199,4
2008,300117,5
2008,300124,5
2008,300095,5
2008,300174,5
2008,300101,5
2008,300315,5
2008,300204,5
2008,300289,5
2009,300045,5
2009,300102,5
2009,300169,5
2009,300242,5
2009,300034,4
2009,300206,4
2009,300050,3
2009,300207,4
2009,300100,3
2009,300054,2
2010,300011,2
2010,300288,4
2010,300314,2
2010,300197,5
2010,300080,4
2010,300022,5
2010,300137,5
2010,300123,4
2010,300070,5
2010,300059,5
2011,300238,5
2011,300050,5
2011,300227,5
2011,300032,5
2011,300268,5
2011,300144,5
2011,300240,5
2011,300024,5
2012,300052,5
2012,300199,5
2012,300169,1
2012,300115,2
2012,300038,1
2012,300141,5
2012,300032,3
2012,300223,1
2012,300101,3
2012,300073,3
2013,300198,1
2013,300062,1
2013,300246,1
2013,300033,2
2013,300226,1
2013,300102,5
2013,300233,5
2013,300237,5
2013,300158,5
2013,300253,4
2014,300136,2
2014,300167,1
2014,300205,5
2014,300215,3
2014,300165,4
2014,300091,5
2014,300180,4
2014,300233,4
2014,300271,5
2014,300323,5
2015,300252,5
2015,300026,5
2015,300291,5
2015,300121,3
2015,300217,3
2015,300123,5
2015,300211,1
2015,300056,2
2015,300259,5
2015,300044,1
2016,300313,4
2016,300169,3
2016,300182,3
2016,300106,3
2016,300063,5
2016,300086,3
2016,300052,3
2016,300098,4
2017,300323,3
2017,300290,4
2017,300248,2
2017,300006,3
2017,300141,5
2017,300288,2
2017,300005,2
2017,300306,1
2018,300190,3
2018,300195,1
2018,300200,1
2018,300081,5
2018,300113,2
2018,300236,4
2018,300197,1
2018,300166,4
2018,300003,5
2018,300048,5
2019,300127,3
2019,300253,2
2019,300171,1
2019,300197,1
2019,300020,5
2019,300265,3
2019,300198,1
2019,300199,1
2019,300321,3
2019,300201,2
2020,300234,4
2020,300060,3
2020,300195,3
2020,300204,3
2020,300289,4
2020,300124,4
2020,300086,3
2020,300068,5
2021,300167,4
2021,300030,4
2021,300047,4
2021,300256,5
2021,300115,3
2021,300038,2
2021,300322,5
2021,300278,4
2021,300222,5
2021,300120,1
2022,300015,5
2022,300278,4
2022,300286,3
2022,300243,4
2022,300029,1
2022,300236,1
2022,300012,3
2022,300261,4
2022,300302,1
2022,300185,4
2023,300149,3
2023,300203,5
2023,300178,5
2023,300012,1
2023,300264,5
2023,300077,5
2023,300111,5
2023,300257,5
2023,300239,5
2023,300181,5
2024,300256,5
2024,300041,3
2024,300176,5
2024,300215,3
2024,300076,3
2024,300167,3
2024,300099,3
2024,300066,3
2024,300085,2
2024,300155,3
2025,300138,3
2025,300121,4
2025,300036,3
2025,300074,4
2025,300116,3
2025,300205,1
2025,300303,5
2025,300103,3
2025,300043,3
2025,300120,1
2026,300293,3
2026,300290,3
2026,300149,2
2026,300118,4
2026,300182,4
2026,300088,3
2026,300087,3
2026,300096,2
2026,300139,4
2026,300059,4
2027,300158,4
2027,300034,4
2027,300246,3
2027,300017,3
2027,300203,3
2027,300230,4
2027,300231,4
2027,300229,5
2027,300221,4
2027,300291,5
2028,300083,2
2028,300060,5
2028,300293,4
2028,300168,3
2028,300155,4
2028,300299,4
2028,300321,3
2028,300056,5
2029,300198,3
2029,300016,1
2029,300267,4
2029,300111,3
2029,300161,5
2029,300083,4
2029,300235,5
2029,300186,4
2029,300313,5
2029,300185,4
2030,300216,3
2030,300258,1
2030,300219,1
2030,300065,5
2030,300166,1
2030,300093,3
2030,300151,4
2030,300178,1
2031,300149,2
2031,300013,1
2031,300027,1
2031,300109,1
2031,300043,3
2031,300267,1
2031,300300,1
2031,300101,1
2032,300311,4
2032,300289,1
2032,300004,3
2032,300053,3
2032,300247,5
2032,300055,4
2032,300277,1
2032,300219,2
2033,300065,4
2033,300101,4
2033,300242,1
2033,300230,1
2033,300000,5
2033,300111,5
2033,300241,5
2033,300194,5
2034,300220,5
